Id,SurveyId,HAEntityId,ComputerType,VendorId,VendorName,InUse,NofComputers,Planned,HowManyPlanned,OperatingSystem
217858,57393,902593,Laptops,8388,LENOVO,True,,False,,Not Reported
217859,57393,902594,Desktops,8388,LENOVO,True,,False,,Not Reported
217860,57393,902594,Laptops,8388,LENOVO,True,,False,,Not Reported
217861,57393,902595,Desktops,8388,LENOVO,True,,False,,Not Reported
217862,57393,902595,Laptops,8388,LENOVO,True,,False,,Not Reported
217863,57393,902596,Desktops,8388,LENOVO,True,,False,,Not Reported
217864,57393,902596,Laptops,8388,LENOVO,True,,False,,Not Reported
217865,57393,902597,Desktops,8388,LENOVO,True,,False,,Not Reported
217866,57393,902597,Laptops,8388,LENOVO,True,,False,,Not Reported
217867,57393,902598,Desktops,8388,LENOVO,True,75.0,False,,Not Reported
217868,57393,902598,Laptops,8388,LENOVO,True,2.0,False,,Not Reported
217869,57393,902599,Desktops,8388,LENOVO,True,,False,,Not Reported
217870,57393,902599,Laptops,8388,LENOVO,True,,False,,Not Reported
217856,57393,902593,Desktops,8388,LENOVO,True,,False,,Not Reported
217849,57393,902591,Desktops,8388,LENOVO,True,,False,,Not Reported
217850,57393,902591,Laptops,8388,LENOVO,True,,False,,Not Reported
217853,57393,902592,Laptops,8388,LENOVO,True,,False,,Not Reported
217854,57393,902592,Desktops,8388,LENOVO,True,,False,,Not Reported
217844,57393,902589,Desktops,8388,LENOVO,True,,False,,Not Reported
217845,57393,902589,Laptops,8388,LENOVO,True,,False,,Not Reported
217919,57395,902901,Laptops,8388,LENOVO,True,,False,,Not Reported
217644,57378,901700,Desktops,8388,LENOVO,True,600.0,False,,WINDOWS XP
217667,57379,901760,Desktops,8388,LENOVO,True,,False,,Not Reported
217668,57379,901760,Laptops,8388,LENOVO,True,,False,,Not Reported
217671,57379,901761,Desktops,8388,LENOVO,True,,False,,WINDOWS 7
217677,57379,901761,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217636,57375,901678,Desktops,8388,LENOVO,True,35.0,False,,WINDOWS XP
217637,57375,901678,Laptops,8388,LENOVO,True,4.0,False,,WINDOWS XP
217568,57359,901503,Laptops,8388,LENOVO,True,4.0,False,,WINDOWS 7
217518,57342,901302,Desktops,8388,LENOVO,True,80.0,False,,WINDOWS 7
217519,57342,901302,Desktops,8388,LENOVO,False,,True,25.0,WINDOWS 7
217520,57342,901302,Laptops,8388,LENOVO,True,20.0,False,,WINDOWS 7
217521,57342,901302,Laptops,8388,LENOVO,False,,True,10.0,Not Reported
214239,57353,887620,Laptops,8388,LENOVO,True,4.0,False,,WINDOWS XP
217562,57359,901503,Desktops,8388,LENOVO,True,2.0,False,,WINDOWS XP
217707,57385,901957,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217708,57385,901957,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217711,57385,901958,Desktops,8388,LENOVO,False,,True,,WINDOWS XP
217717,57385,901960,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217718,57385,901960,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217673,57379,901761,Laptops,8388,LENOVO,True,,False,,Not Reported
217742,57385,901966,Laptops,8388,LENOVO,True,300.0,False,,WINDOWS XP
217743,57385,901966,Desktops,8388,LENOVO,True,2400.0,False,,WINDOWS XP
217744,57385,901966,Laptops,8388,LENOVO,False,,True,100.0,WINDOWS 7
217745,57385,901966,Desktops,8388,LENOVO,False,,True,400.0,WINDOWS 7
217751,57385,901968,Desktops,8388,LENOVO,True,432.0,False,,WINDOWS XP
217752,57385,901968,Laptops,8388,LENOVO,True,62.0,False,,WINDOWS XP
217733,57385,901964,Desktops,8388,LENOVO,True,1400.0,False,,UNIX
217734,57385,901964,Laptops,8388,LENOVO,True,80.0,False,,UNIX
217728,57385,901963,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217729,57385,901963,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217724,57385,901962,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217725,57385,901962,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217720,57385,901961,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217721,57385,901961,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217713,57385,901959,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217714,57385,901959,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217831,57393,902581,Desktops,8388,LENOVO,True,,False,,Not Reported
217832,57393,902581,Laptops,8388,LENOVO,True,,False,,Not Reported
217833,57393,902582,Desktops,8388,LENOVO,True,,False,,Not Reported
217834,57393,902582,Laptops,8388,LENOVO,True,,False,,Not Reported
217835,57393,902584,Desktops,8388,LENOVO,True,,False,,Not Reported
217836,57393,902584,Laptops,8388,LENOVO,True,,False,,Not Reported
217837,57393,902585,Desktops,8388,LENOVO,True,,False,,Not Reported
217838,57393,902585,Laptops,8388,LENOVO,True,,False,,Not Reported
217839,57393,902587,Desktops,8388,LENOVO,True,,False,,Not Reported
217840,57393,902587,Laptops,8388,LENOVO,True,,False,,Not Reported
217841,57393,902588,Desktops,8388,LENOVO,True,100.0,False,,Not Reported
217842,57393,902588,Laptops,8388,LENOVO,True,6.0,False,,Not Reported
217772,57386,902209,Desktops,8388,LENOVO,True,,False,,Not Reported
217769,57385,901974,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217770,57385,901974,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217766,57385,901973,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217767,57385,901973,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217763,57385,901972,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217764,57385,901972,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217760,57385,901971,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217761,57385,901971,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217757,57385,901970,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217758,57385,901970,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217754,57385,901969,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
217755,57385,901969,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
217097,57238,899980,Desktops,8388,LENOVO,True,600.0,False,,Not Reported
217098,57238,899980,Laptops,8388,LENOVO,True,100.0,False,,Not Reported
217123,57239,900212,Laptops,8388,LENOVO,False,,True,20.0,WINDOWS XP
217121,57239,900212,Laptops,8388,LENOVO,True,64.0,False,,WINDOWS XP
217117,57239,900211,Laptops,8388,LENOVO,True,174.0,False,,WINDOWS XP
217118,57239,900211,Laptops,8388,LENOVO,False,,True,115.0,WINDOWS XP
217115,57239,900210,Laptops,8388,LENOVO,False,,True,227.0,WINDOWS XP
217113,57239,900210,Laptops,8388,LENOVO,True,145.0,False,,WINDOWS XP
217070,57236,899902,Laptops,8388,LENOVO,True,30.0,False,,WINDOWS XP
217071,57236,899902,Laptops,8388,LENOVO,False,,True,5.0,WINDOWS XP
217063,57236,899900,Laptops,8388,LENOVO,True,67.0,False,,WINDOWS XP
211723,57234,878071,Laptops,8388,LENOVO,True,,False,,WINDOWS 2003
211719,57234,878071,Laptops,8388,LENOVO,True,,False,,WINDOWS 2000
211720,57234,878071,Desktops,8388,LENOVO,True,,False,,WINDOWS 2000
211721,57234,878071,PC Blades,8388,LENOVO,True,,False,,WINDOWS 2003
217042,57234,898377,Laptops,8388,LENOVO,True,,False,,Not Reported
217039,57234,898376,Laptops,8388,LENOVO,True,,False,,Not Reported
217036,57234,898375,Laptops,8388,LENOVO,True,,False,,Not Reported
217033,57234,898374,Laptops,8388,LENOVO,True,,False,,Not Reported
217188,57250,900468,Laptops,8388,LENOVO,True,8.0,False,,WINDOWS XP
217147,57240,900259,Laptops,8388,LENOVO,True,,False,,Not Reported
217171,57245,900431,Desktops,8388,LENOVO,True,20.0,False,,WINDOWS 7
217172,57245,900431,Laptops,8388,LENOVO,True,5.0,False,,WINDOWS 7
217131,57239,900214,Laptops,8388,LENOVO,False,,True,550.0,WINDOWS XP
217129,57239,900214,Laptops,8388,LENOVO,True,822.0,False,,WINDOWS XP
217127,57239,900213,Laptops,8388,LENOVO,False,,True,378.0,WINDOWS XP
217125,57239,900213,Laptops,8388,LENOVO,True,465.0,False,,WINDOWS XP
217135,57239,900215,Laptops,8388,LENOVO,False,,True,107.0,WINDOWS XP
217133,57239,900215,Laptops,8388,LENOVO,True,128.0,False,,WINDOWS XP
218613,57239,905256,Desktops,8388,LENOVO,True,,False,,Not Reported
218614,57239,905257,Desktops,8388,LENOVO,True,,False,,Not Reported
217144,57240,900258,Desktops,8388,LENOVO,True,,False,,WINDOWS 7
217145,57240,900258,Laptops,8388,LENOVO,True,,False,,WINDOWS 7
216865,57234,898317,Laptops,8388,LENOVO,True,,False,,WINDOWS 7
217030,57234,898373,Laptops,8388,LENOVO,True,,False,,Not Reported
217476,57334,901129,Laptops,8388,LENOVO,True,6.0,False,,WINDOWS XP
217469,57333,901124,Desktops,8388,LENOVO,True,2.0,False,,WINDOWS 7
217448,57328,901097,Laptops,8388,LENOVO,False,,True,1.0,VISTA
217515,57341,901288,Laptops,8388,LENOVO,True,,False,,WINDOWS 2008
217360,57309,900903,Desktops,8388,LENOVO,True,5.0,False,,WINDOWS 7
217436,57324,901075,Desktops,8388,LENOVO,True,900.0,False,,WINDOWS 7
217437,57324,901075,Desktops,8388,LENOVO,False,,True,300.0,WINDOWS 7
217427,57320,901031,Desktops,8388,LENOVO,False,,True,12.0,WINDOWS 7
217428,57320,901031,Laptops,8388,LENOVO,False,,True,2.0,WINDOWS 10
217429,57320,901031,Laptops,8388,LENOVO,True,10.0,False,,WINDOWS 10
217278,57285,900705,Desktops,8388,LENOVO,True,,False,,Not Reported
217301,57293,900741,Laptops,8388,LENOVO,True,500.0,False,,WINDOWS 7
217297,57291,900733,Desktops,8388,LENOVO,True,,False,,WINDOWS 7
217315,57298,900826,Desktops,8388,LENOVO,True,1600.0,False,,WINDOWS 2008
217230,57264,900581,Desktops,8388,LENOVO,True,280.0,False,,WINDOWS XP
217231,57264,900581,Desktops,8388,LENOVO,False,,True,36.0,WINDOWS XP
217232,57264,900581,Laptops,8388,LENOVO,True,12.0,False,,WINDOWS XP
217233,57264,900581,Laptops,8388,LENOVO,False,,True,6.0,WINDOWS XP
217217,57258,900542,Desktops,8388,LENOVO,False,,True,100.0,WINDOWS 7
217218,57258,900542,Laptops,8388,LENOVO,False,,True,50.0,WINDOWS 7
217262,57276,900668,Laptops,8388,LENOVO,True,,False,,Not Reported
217256,57274,900661,Laptops,8388,LENOVO,True,20.0,False,,WINDOWS 7
215640,57190,892695,Laptops,8388,LENOVO,False,,True,30.0,CITRIX SYSTEMS
215638,57190,892695,Laptops,8388,LENOVO,True,260.0,False,,CITRIX SYSTEMS
215657,57192,892738,Laptops,8388,LENOVO,True,72.0,False,,WINDOWS XP
215643,57191,892722,Desktops,8388,LENOVO,False,,True,180.0,WINDOWS XP
215644,57191,892722,Desktops,8388,LENOVO,True,1045.0,False,,WINDOWS XP
215645,57191,892722,Laptops,8388,LENOVO,False,,True,12.0,WINDOWS XP
215664,57192,892742,Desktops,8388,LENOVO,True,1800.0,False,,WINDOWS XP
215665,57192,892742,Laptops,8388,LENOVO,True,600.0,False,,WINDOWS XP
215666,57192,892742,Desktops,8388,LENOVO,False,,True,600.0,WINDOWS 7
215667,57192,892742,Laptops,8388,LENOVO,False,,True,200.0,WINDOWS 7
215534,57184,892312,Laptops,8388,LENOVO,True,4.0,False,,WINDOWS XP
215545,57184,892316,Laptops,8388,LENOVO,True,,False,,Not Reported
215823,57197,893652,Laptops,8388,LENOVO,True,75.0,False,,WINDOWS 2003
215729,57196,893459,Desktops,8388,LENOVO,True,1600.0,False,,Not Reported
215730,57196,893459,Laptops,8388,LENOVO,True,250.0,False,,WINDOWS 7
215731,57196,893459,Desktops,8388,LENOVO,False,,True,400.0,WINDOWS 7
215704,57195,893427,Laptops,8388,LENOVO,True,12.0,False,,WINDOWS XP
215706,57195,893427,Laptops,8388,LENOVO,False,,True,25.0,WINDOWS XP
215725,57196,893458,Desktops,8388,LENOVO,True,,False,,Not Reported
215702,57195,893427,Desktops,8388,LENOVO,False,,True,358.0,WINDOWS XP
215825,57197,893653,Laptops,8388,LENOVO,True,,False,,Not Reported
215839,57197,893659,Desktops,8388,LENOVO,True,347.0,False,,WINDOWS XP
215906,57197,893679,Laptops,8388,LENOVO,True,500.0,False,,WINDOWS XP
215902,57197,893678,Desktops,8388,LENOVO,True,2500.0,False,,WINDOWS 7
215903,57197,893678,Desktops,8388,LENOVO,False,,True,1100.0,WINDOWS 7
215992,57202,894782,Laptops,8388,LENOVO,True,10.0,False,,Not Reported
215990,57202,894782,Desktops,8388,LENOVO,True,75.0,False,,Not Reported
216006,57202,894788,Laptops,8388,LENOVO,True,50.0,False,,WINDOWS XP
216158,57204,895080,Laptops,8388,LENOVO,True,800.0,False,,Not Reported
216088,57202,894812,Laptops,8388,LENOVO,True,35.0,False,,WINDOWS 2000
216086,57202,894812,Desktops,8388,LENOVO,True,347.0,False,,WINDOWS 2000
216068,57202,894805,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
216069,57202,894805,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216083,57202,894811,Laptops,8388,LENOVO,True,30.0,False,,WINDOWS XP
216605,57232,897782,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
216606,57232,897782,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216608,57232,897783,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
216609,57232,897783,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216616,57232,897784,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
216619,57232,897784,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216620,57232,897785,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
216621,57232,897785,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216626,57232,897786,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
216633,57232,897787,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
216631,57232,897786,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216640,57232,897788,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
216636,57232,897787,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216642,57232,897788,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216644,57232,897789,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
216645,57232,897789,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216650,57232,897790,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
216651,57232,897790,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216659,57232,897791,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
216547,57227,897477,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216661,57232,897791,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
216746,57234,898278,Desktops,8388,LENOVO,True,,False,,Not Reported
216743,57234,898277,Laptops,8388,LENOVO,True,,False,,Not Reported
216819,57234,898302,Laptops,8388,LENOVO,True,,False,,WINDOWS 7
216468,57214,897108,Laptops,8388,LENOVO,True,50.0,False,,VISTA
216469,57214,897108,Desktops,8388,LENOVO,False,,True,100.0,WINDOWS XP
216470,57214,897108,Desktops,8388,LENOVO,True,775.0,False,,WINDOWS XP
216494,57221,897370,Desktops,8388,LENOVO,True,15.0,False,,Not Reported
216495,57221,897370,Laptops,8388,LENOVO,True,,False,,Not Reported
216503,57221,897377,Desktops,8388,LENOVO,True,153.0,False,,WINDOWS XP
216505,57221,897377,Laptops,8388,LENOVO,True,20.0,False,,WINDOWS XP
216453,57213,896987,Desktops,8388,LENOVO,True,3500.0,False,,Not Reported
216454,57213,896988,Desktops,8388,LENOVO,True,200.0,False,,WINDOWS 7
216455,57213,896989,Desktops,8388,LENOVO,True,,False,,Not Reported
211725,57208,878072,Desktops,8388,LENOVO,True,,False,,Not Reported
211726,57208,878072,Laptops,8388,LENOVO,True,,False,,Not Reported
216273,57208,896040,Laptops,8388,LENOVO,True,,False,,Not Reported
211714,57208,878070,Laptops,8388,LENOVO,True,500.0,False,,WINDOWS 2000
216271,57208,896040,Desktops,8388,LENOVO,True,,False,,Not Reported
216267,57208,896039,Laptops,8388,LENOVO,True,,False,,Not Reported
216265,57208,896039,Desktops,8388,LENOVO,True,,False,,Not Reported
216262,57208,896038,Laptops,8388,LENOVO,True,,False,,Not Reported
216258,57208,896038,Desktops,8388,LENOVO,True,,False,,Not Reported
216255,57208,896037,Laptops,8388,LENOVO,True,,False,,Not Reported
216253,57208,896037,Desktops,8388,LENOVO,True,,False,,Not Reported
216250,57208,896036,Laptops,8388,LENOVO,True,,False,,Not Reported
216242,57208,896035,Desktops,8388,LENOVO,True,,False,,Not Reported
216243,57208,896035,Laptops,8388,LENOVO,True,,False,,Not Reported
216247,57208,896036,Desktops,8388,LENOVO,True,,False,,Not Reported
216199,57208,896028,Desktops,8388,LENOVO,True,,False,,Not Reported
216168,57204,895082,Desktops,8388,LENOVO,True,800.0,False,,Not Reported
216169,57204,895082,Laptops,8388,LENOVO,True,100.0,False,,Not Reported
216160,57204,895080,Desktops,8388,LENOVO,True,1000.0,False,,WINDOWS 7
216185,57204,895087,Desktops,8388,LENOVO,True,279.0,False,,WINDOWS 7
216237,57208,896034,Laptops,8388,LENOVO,True,,False,,Not Reported
216235,57208,896034,Desktops,8388,LENOVO,True,,False,,Not Reported
216231,57208,896033,Laptops,8388,LENOVO,True,,False,,Not Reported
216223,57208,896032,Desktops,8388,LENOVO,True,,False,,Not Reported
216229,57208,896033,Desktops,8388,LENOVO,True,,False,,Not Reported
216225,57208,896032,Laptops,8388,LENOVO,True,,False,,Not Reported
216213,57208,896030,Laptops,8388,LENOVO,True,,False,,Not Reported
216211,57208,896030,Desktops,8388,LENOVO,True,,False,,Not Reported
216219,57208,896031,Laptops,8388,LENOVO,True,,False,,Not Reported
216217,57208,896031,Desktops,8388,LENOVO,True,,False,,Not Reported
216207,57208,896029,Laptops,8388,LENOVO,True,,False,,Not Reported
216202,57208,896028,Laptops,8388,LENOVO,True,,False,,Not Reported
216205,57208,896029,Desktops,8388,LENOVO,True,,False,,Not Reported
221552,63609,931354,Desktops,8388,LENOVO,True,8.0,False,,WINDOWS XP
221553,63609,931354,Desktops,8388,LENOVO,True,1983.0,False,,WINDOWS 7
221554,63609,931354,Laptops,8388,LENOVO,True,438.0,False,,WINDOWS 7
221555,63609,931354,Laptops,8388,LENOVO,True,1.0,False,,WINDOWS 10
221546,63608,931278,Laptops,8388,LENOVO,True,,False,,WINDOWS 7
221547,63608,931278,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
221522,63608,931276,Laptops,8388,LENOVO,True,,False,,WINDOWS 7
221523,63608,931276,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
221538,63608,931277,Laptops,8388,LENOVO,True,,False,,WINDOWS 7
221539,63608,931277,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
221578,63609,931356,Laptops,8388,LENOVO,True,,False,,WINDOWS 8
221579,63609,931357,Desktops,8388,LENOVO,True,720.0,False,,WINDOWS 7
221572,63609,931356,Desktops,8388,LENOVO,True,8.0,False,,WINDOWS XP
221569,63609,931356,Desktops,8388,LENOVO,True,302.0,False,,WINDOWS 7
221570,63609,931356,Laptops,8388,LENOVO,True,1.0,False,,WINDOWS 7
221564,63609,931355,Laptops,8388,LENOVO,True,44.0,False,,WINDOWS 7
221561,63609,931355,Desktops,8388,LENOVO,True,320.0,False,,WINDOWS 7
221598,63609,931360,Desktops,8388,LENOVO,True,585.0,False,,WINDOWS 7
221593,63609,931359,Desktops,8388,LENOVO,True,2.0,False,,WINDOWS XP
221581,63609,931357,Desktops,8388,LENOVO,True,5.0,False,,WINDOWS XP
221582,63609,931357,Laptops,8388,LENOVO,True,114.0,False,,WINDOWS 7
221589,63609,931359,Desktops,8388,LENOVO,True,658.0,False,,WINDOWS 7
221590,63609,931359,Laptops,8388,LENOVO,False,,True,52.0,WINDOWS 7
221450,63602,931137,Laptops,8388,LENOVO,True,25.0,False,,Not Reported
221465,63608,931271,Laptops,8388,LENOVO,True,,False,,WINDOWS 7
221466,63608,931271,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
221476,63608,931272,Laptops,8388,LENOVO,False,,True,,WINDOWS 7
221477,63608,931272,Laptops,8388,LENOVO,False,,True,,WINDOWS XP
221483,63608,931273,Laptops,8388,LENOVO,False,,True,,WINDOWS 7
221484,63608,931273,Laptops,8388,LENOVO,False,,True,,WINDOWS XP
221495,63608,931274,Laptops,8388,LENOVO,True,,False,,WINDOWS 7
221496,63608,931274,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
221512,63608,931275,Laptops,8388,LENOVO,True,,False,,WINDOWS 7
221513,63608,931275,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
221418,63599,930843,Laptops,8388,LENOVO,True,,False,,Not Reported
221413,63599,930842,Laptops,8388,LENOVO,True,233.0,False,,Not Reported
221410,63599,930841,Laptops,8388,LENOVO,True,,False,,Not Reported
221402,63597,930834,Desktops,8388,LENOVO,True,5.0,False,,WINDOWS 2003
221395,63596,930823,Desktops,8388,LENOVO,True,150.0,False,,WINDOWS 7
221396,63596,930823,Desktops,8388,LENOVO,False,,True,70.0,WINDOWS 7
221397,63596,930823,Laptops,8388,LENOVO,False,,True,25.0,WINDOWS 10
221378,63590,930791,Laptops,8388,LENOVO,False,,True,,WINDOWS 7
221385,63591,930796,Desktops,8388,LENOVO,True,125.0,False,,Not Reported
221393,63596,930823,Laptops,8388,LENOVO,True,50.0,False,,WINDOWS 7
221364,63587,930753,Laptops,8388,LENOVO,False,,True,20.0,WINDOWS 7
221269,63556,930387,Desktops,8388,LENOVO,True,150.0,False,,WINDOWS 2008
221270,63556,930387,Desktops,8388,LENOVO,False,,True,140.0,WINDOWS 2008
221290,63561,930479,Laptops,8388,LENOVO,True,3.0,False,,VISTA
221309,63573,930531,Desktops,8388,LENOVO,True,,False,,WINDOWS 2008
221346,63581,930600,Laptops,8388,LENOVO,True,10.0,False,,WINDOWS XP
221344,63581,930600,Desktops,8388,LENOVO,True,72.0,False,,WINDOWS XP
221005,63463,929380,Laptops,8388,LENOVO,True,21.0,False,,WINDOWS 7
220940,63448,928938,Laptops,8388,LENOVO,True,159.0,False,,WINDOWS 2000
220938,63448,928938,Desktops,8388,LENOVO,True,159.0,False,,WINDOWS 2000
219631,63448,909462,Desktops,8388,LENOVO,True,20.0,False,,WINDOWS XP
219632,63448,909462,Desktops,8388,LENOVO,False,,True,50.0,WINDOWS XP
219633,63448,909462,Laptops,8388,LENOVO,True,5.0,False,,WINDOWS XP
220951,63450,929092,Laptops,8388,LENOVO,True,,False,,Not Reported
220952,63450,929093,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
220953,63450,929093,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
220949,63450,929091,Laptops,8388,LENOVO,True,,False,,Not Reported
220947,63450,929090,Laptops,8388,LENOVO,False,,True,,Not Reported
220945,63450,929089,Laptops,8388,LENOVO,True,,False,,Not Reported
221056,63480,929518,Laptops,8388,LENOVO,True,300.0,False,,WINDOWS XP
221063,63483,929587,Desktops,8388,LENOVO,True,2800.0,False,,Not Reported
221064,63483,929587,Laptops,8388,LENOVO,True,80.0,False,,Not Reported
221201,63529,930161,Desktops,8388,LENOVO,True,70.0,False,,WINDOWS 7
221202,63529,930161,Laptops,8388,LENOVO,True,20.0,False,,WINDOWS 7
221217,63536,930198,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
221218,63536,930198,Laptops,8388,LENOVO,True,,False,,WINDOWS 2000
221219,63536,930198,Laptops,8388,LENOVO,True,,False,,WINDOWS 2003
221237,63542,930231,Laptops,8388,LENOVO,True,4.0,False,,WINDOWS XP
221238,63542,930231,Laptops,8388,LENOVO,True,10.0,False,,WINDOWS 7
221106,63495,929759,Desktops,8388,LENOVO,True,50.0,False,,WINDOWS 2000
221107,63495,929759,Laptops,8388,LENOVO,True,,False,,WINDOWS 2000
221156,63510,929936,Laptops,8388,LENOVO,True,60.0,False,,WINDOWS 7
221162,63510,929937,Laptops,8388,LENOVO,True,240.0,False,,WINDOWS 7
221179,63515,930101,Laptops,8388,LENOVO,True,8.0,False,,WINDOWS 7
221714,63626,932243,Laptops,8388,LENOVO,True,,False,,WINDOWS XP
221721,63629,932298,Desktops,8388,LENOVO,True,200.0,False,,WINDOWS 7
221734,63636,932360,Desktops,8388,LENOVO,True,67.0,False,,WINDOWS XP
221735,63636,932360,Desktops,8388,LENOVO,True,130.0,False,,WINDOWS 7
221692,63619,932109,Desktops,8388,LENOVO,False,,True,1000.0,WINDOWS 7
221693,63619,932109,Laptops,8388,LENOVO,False,,True,50.0,WINDOWS 7
221699,63622,932188,Laptops,8388,LENOVO,True,27.0,False,,WINDOWS 7
223442,63622,932188,Desktops,8388,LENOVO,True,2.0,False,,WINDOWS 10
221663,63611,931782,Laptops,8388,LENOVO,True,,False,,Not Reported
221688,63619,932109,Laptops,8388,LENOVO,True,350.0,False,,WINDOWS 7
221689,63619,932109,Desktops,8388,LENOVO,True,500.0,False,,WINDOWS 7
221604,63609,931360,Desktops,8388,LENOVO,True,1.0,False,,WINDOWS XP
221601,63609,931360,Laptops,8388,LENOVO,True,67.0,False,,WINDOWS 7
221607,63610,931573,Desktops,8388,LENOVO,True,200.0,False,,Not Reported
221608,63610,931573,Laptops,8388,LENOVO,True,100.0,False,,Not Reported
221618,63610,931577,Desktops,8388,LENOVO,True,325.0,False,,Not Reported
221619,63610,931577,Laptops,8388,LENOVO,True,50.0,False,,Not Reported
221620,63610,931578,Desktops,8388,LENOVO,True,,False,,Not Reported
221621,63610,931578,Laptops,8388,LENOVO,True,,False,,Not Reported
221622,63610,931579,Desktops,8388,LENOVO,True,,False,,Not Reported
221623,63610,931579,Laptops,8388,LENOVO,True,,False,,Not Reported
221624,63610,931580,Desktops,8388,LENOVO,True,,False,,Not Reported
221625,63610,931580,Laptops,8388,LENOVO,True,,False,,Not Reported
221626,63610,931581,Desktops,8388,LENOVO,True,,False,,Not Reported
221627,63610,931581,Laptops,8388,LENOVO,True,,False,,Not Reported
221628,63610,931582,Desktops,8388,LENOVO,True,,False,,Not Reported
221629,63610,931582,Laptops,8388,LENOVO,True,,False,,Not Reported
221630,63610,931583,Desktops,8388,LENOVO,True,,False,,Not Reported
221631,63610,931583,Laptops,8388,LENOVO,True,,False,,Not Reported
221632,63610,931584,Desktops,8388,LENOVO,True,,False,,Not Reported
221633,63610,931584,Laptops,8388,LENOVO,True,,False,,Not Reported
221613,63610,931575,Desktops,8388,LENOVO,True,,False,,Not Reported
221614,63610,931575,Laptops,8388,LENOVO,True,,False,,Not Reported
221615,63610,931576,Desktops,8388,LENOVO,True,,False,,Not Reported
221616,63610,931576,Laptops,8388,LENOVO,True,,False,,Not Reported
221642,63610,931587,Laptops,8388,LENOVO,True,40.0,False,,WINDOWS XP
212001,63610,879035,Desktops,8388,LENOVO,True,,False,,WINDOWS XP
221640,63610,931586,Laptops,8388,LENOVO,True,77.0,False,,WINDOWS XP
221660,63611,931781,Laptops,8388,LENOVO,True,200.0,False,,Not Reported
221657,63611,931780,Laptops,8388,LENOVO,True,,False,,Not Reported
221654,63611,931779,Laptops,8388,LENOVO,True,,False,,Not Reported
221817,63670,932695,Laptops,8388,LENOVO,True,9.0,False,,WINDOWS 7
221828,63674,932774,Laptops,8388,LENOVO,True,120.0,False,,WINDOWS XP
221848,63674,932778,Laptops,8388,LENOVO,True,12.0,False,,WINDOWS XP
