Id,SurveyId,HAEntityId,ComponentId,Component,ComponentOther,Perc,Type
264489,56595,869293,1127,For Retrieving Diagnostic Results,,76-100%,Active
264490,56595,869293,1128,For Entering Orders,,51-75%,Active
264491,56595,869293,1129,For Electronic Signatures,,76-100%,Active
264492,56595,869293,1130,For Clinical Documentation Charting,,26-50%,Active
264493,56595,869293,1136,Scheduling,,,Consumer Active
264494,56595,869293,1137,Bill Payment,,,Consumer Active
264495,56595,869293,1138,Access to Diagnostic Tests,,,Consumer Active
264496,56595,869294,1127,For Retrieving Diagnostic Results,,76-100%,Active
264497,56595,869294,1128,For Entering Orders,,76-100%,Active
264498,56595,869294,1129,For Electronic Signatures,,76-100%,Active
264499,56595,869294,1130,For Clinical Documentation Charting,,76-100%,Active
264500,56595,869294,1135,Pre-Registration,,,Consumer Active
264501,56595,869294,1136,Scheduling,,,Consumer Active
264502,56595,869294,1137,Bill Payment,,,Consumer Active
264503,56595,869294,1138,Access to Diagnostic Tests,,,Consumer Active
264504,56595,869295,1127,For Retrieving Diagnostic Results,,26-50%,Active
264505,56595,869295,1128,For Entering Orders,,26-50%,Active
264506,56595,869295,1129,For Electronic Signatures,,26-50%,Active
264507,56595,869295,1130,For Clinical Documentation Charting,,26-50%,Active
264508,56595,869295,1136,Scheduling,,,Consumer Active
264509,56595,869295,1137,Bill Payment,,,Consumer Active
264510,56595,869295,1138,Access to Diagnostic Tests,,,Consumer Active
264511,56595,869296,1127,For Retrieving Diagnostic Results,,26-50%,Active
264512,56595,869296,1128,For Entering Orders,,26-50%,Active
264513,56595,869296,1129,For Electronic Signatures,,26-50%,Active
264514,56595,869296,1130,For Clinical Documentation Charting,,26-50%,Active
264515,56595,869296,1136,Scheduling,,,Consumer Active
264516,56595,869296,1137,Bill Payment,,,Consumer Active
264517,56595,869296,1138,Access to Diagnostic Tests,,,Consumer Active
264518,56595,869297,1127,For Retrieving Diagnostic Results,,76-100%,Active
264519,56595,869297,1128,For Entering Orders,,1-25%,Active
264520,56595,869297,1129,For Electronic Signatures,,76-100%,Active
264521,56595,869297,1130,For Clinical Documentation Charting,,1-25%,Active
264522,56595,869297,1135,Pre-Registration,,,Consumer Active
264523,56595,869297,1136,Scheduling,,,Consumer Active
264524,56595,869297,1137,Bill Payment,,,Consumer Active
264525,56595,869297,1138,Access to Diagnostic Tests,,,Consumer Active
264526,56595,869298,1127,For Retrieving Diagnostic Results,,76-100%,Active
264527,56595,869298,1128,For Entering Orders,,51-75%,Active
264528,56595,869298,1129,For Electronic Signatures,,76-100%,Active
264529,56595,869298,1130,For Clinical Documentation Charting,,1-25%,Active
264530,56595,869298,1137,Bill Payment,,,Consumer Active
264531,56595,869298,1138,Access to Diagnostic Tests,,,Consumer Active
264532,56595,869298,1139,Personal Health Record (PHR),,,Consumer Active
267151,56596,869434,1130,For Clinical Documentation Charting,,,Active
267152,56596,869434,1129,For Electronic Signatures,,,Active
267153,56596,869434,1128,For Entering Orders,,,Active
267154,56596,869434,1139,Personal Health Record (PHR),,,Consumer Active
267155,56596,869434,1138,Access to Diagnostic Tests,,,Consumer Active
267156,56596,869434,1137,Bill Payment,,,Consumer Active
267157,56596,869434,1136,Scheduling,,,Consumer Active
267695,56597,869454,1130,For Clinical Documentation Charting,,76-100%,Active
267696,56597,869454,1129,For Electronic Signatures,,76-100%,Active
267697,56597,869454,1128,For Entering Orders,,76-100%,Active
267698,56597,869454,1127,For Retrieving Diagnostic Results,,76-100%,Active
267699,56597,869454,1137,Bill Payment,,,Consumer Active
267700,56597,869454,1135,Pre-Registration,,,Consumer Active
267771,56597,869455,1130,For Clinical Documentation Charting,,,Active
267772,56597,869455,1129,For Electronic Signatures,,,Active
267773,56597,869455,1128,For Entering Orders,,,Active
267774,56597,869455,1127,For Retrieving Diagnostic Results,,,Active
267775,56597,869455,1137,Bill Payment,,,Consumer Active
285573,56597,884583,1138,Access to Diagnostic Tests,,,Consumer Active
285574,56597,884583,1137,Bill Payment,,,Consumer Active
285575,56597,884583,1135,Pre-Registration,,,Consumer Active
285576,56597,884584,1139,Personal Health Record (PHR),,,Consumer Active
285577,56597,884584,1138,Access to Diagnostic Tests,,,Consumer Active
285578,56597,884584,1137,Bill Payment,,,Consumer Active
285579,56597,884584,1135,Pre-Registration,,,Consumer Active
268013,56598,869494,1129,For Electronic Signatures,,76-100%,Active
268014,56598,869494,1128,For Entering Orders,,51-75%,Active
268015,56598,869494,1127,For Retrieving Diagnostic Results,,51-75%,Active
268016,56598,869494,1139,Personal Health Record (PHR),,,Consumer Active
268021,56598,869495,1130,For Clinical Documentation Charting,,76-100%,Active
268022,56598,869495,1129,For Electronic Signatures,,76-100%,Active
268023,56598,869495,1128,For Entering Orders,,76-100%,Active
268024,56598,869495,1127,For Retrieving Diagnostic Results,,76-100%,Active
268025,56598,869495,1139,Personal Health Record (PHR),,,Consumer Active
268026,56598,869495,1138,Access to Diagnostic Tests,,,Consumer Active
268027,56598,869495,1137,Bill Payment,,,Consumer Active
268035,56598,869496,1139,Personal Health Record (PHR),,,Consumer Active
268036,56598,869496,1138,Access to Diagnostic Tests,,,Consumer Active
268037,56598,869496,1137,Bill Payment,,,Consumer Active
268008,56598,869497,1130,For Clinical Documentation Charting,,76-100%,Active
268009,56598,869497,1129,For Electronic Signatures,,76-100%,Active
268010,56598,869497,1128,For Entering Orders,,76-100%,Active
268011,56598,869497,1127,For Retrieving Diagnostic Results,,76-100%,Active
268012,56598,869497,1139,Personal Health Record (PHR),,,Consumer Active
276175,56599,869520,1139,Personal Health Record (PHR),,,Consumer Active
276176,56599,869520,1138,Access to Diagnostic Tests,,,Consumer Active
276177,56599,869520,1136,Scheduling,,,Consumer Active
267670,56600,869540,1139,Personal Health Record (PHR),,,Consumer Active
267671,56600,869540,1137,Bill Payment,,,Consumer Active
267672,56600,869540,1136,Scheduling,,,Consumer Active
264573,56600,869540,1127,For Retrieving Diagnostic Results,,76-100%,Active
264574,56600,869540,1128,For Entering Orders,,76-100%,Active
264575,56600,869540,1129,For Electronic Signatures,,76-100%,Active
264576,56600,869540,1130,For Clinical Documentation Charting,,76-100%,Active
264580,56601,869561,1137,Bill Payment,,,Consumer Active
264581,56601,869561,1138,Access to Diagnostic Tests,,,Consumer Active
264582,56601,869561,1139,Personal Health Record (PHR),,,Consumer Active
275421,56602,869570,1130,For Clinical Documentation Charting,,1-25%,Active
275422,56602,869570,1129,For Electronic Signatures,,1-25%,Active
275423,56602,869570,1127,For Retrieving Diagnostic Results,,1-25%,Active
275424,56602,869570,1139,Personal Health Record (PHR),,,Consumer Active
275425,56602,869570,1138,Access to Diagnostic Tests,,,Consumer Active
275426,56602,869570,1137,Bill Payment,,,Consumer Active
275427,56602,869570,1136,Scheduling,,,Consumer Active
264590,56603,869578,1127,For Retrieving Diagnostic Results,,76-100%,Active
264591,56603,869578,1128,For Entering Orders,,76-100%,Active
264592,56603,869578,1129,For Electronic Signatures,,76-100%,Active
264593,56603,869578,1130,For Clinical Documentation Charting,,76-100%,Active
264594,56603,869578,1135,Pre-Registration,,,Consumer Active
264595,56603,869578,1136,Scheduling,,,Consumer Active
264596,56603,869578,1137,Bill Payment,,,Consumer Active
264597,56603,869578,1138,Access to Diagnostic Tests,,,Consumer Active
264598,56603,869578,1139,Personal Health Record (PHR),,,Consumer Active
276733,56604,869600,1130,For Clinical Documentation Charting,,26-50%,Active
276734,56604,869600,1128,For Entering Orders,,26-50%,Active
276735,56604,869600,1127,For Retrieving Diagnostic Results,,26-50%,Active
276736,56604,869600,1139,Personal Health Record (PHR),,,Consumer Active
276737,56604,869600,1138,Access to Diagnostic Tests,,,Consumer Active
276646,56605,869618,1130,For Clinical Documentation Charting,,51-75%,Active
276647,56605,869618,1129,For Electronic Signatures,,51-75%,Active
276648,56605,869618,1127,For Retrieving Diagnostic Results,,51-75%,Active
276649,56605,869618,1139,Personal Health Record (PHR),,,Consumer Active
276650,56605,869618,1138,Access to Diagnostic Tests,,,Consumer Active
276651,56605,869618,1136,Scheduling,,,Consumer Active
270421,56606,869631,1130,For Clinical Documentation Charting,,1-25%,Active
270422,56606,869631,1129,For Electronic Signatures,,1-25%,Active
270423,56606,869631,1128,For Entering Orders,,1-25%,Active
270424,56606,869631,1127,For Retrieving Diagnostic Results,,1-25%,Active
276347,56607,869641,1139,Personal Health Record (PHR),,,Consumer Active
276348,56607,869641,1138,Access to Diagnostic Tests,,,Consumer Active
276349,56607,869641,1137,Bill Payment,,,Consumer Active
276344,56607,869642,1139,Personal Health Record (PHR),,,Consumer Active
276345,56607,869642,1138,Access to Diagnostic Tests,,,Consumer Active
276346,56607,869642,1137,Bill Payment,,,Consumer Active
274950,56608,869654,1130,For Clinical Documentation Charting,,76-100%,Active
274951,56608,869654,1128,For Entering Orders,,76-100%,Active
274952,56608,869654,1127,For Retrieving Diagnostic Results,,76-100%,Active
274953,56608,869654,1139,Personal Health Record (PHR),,,Consumer Active
274954,56608,869654,1138,Access to Diagnostic Tests,,,Consumer Active
274955,56608,869654,1137,Bill Payment,,,Consumer Active
274956,56608,869654,1136,Scheduling,,,Consumer Active
264637,56609,869743,1137,Bill Payment,,,Consumer Active
264638,56609,869743,1138,Access to Diagnostic Tests,,,Consumer Active
264639,56609,869743,1139,Personal Health Record (PHR),,,Consumer Active
264640,56610,869756,1135,Pre-Registration,,,Consumer Active
264641,56610,869756,1137,Bill Payment,,,Consumer Active
275200,56611,869776,1130,For Clinical Documentation Charting,,51-75%,Active
275201,56611,869776,1129,For Electronic Signatures,,76-100%,Active
275202,56611,869776,1128,For Entering Orders,,76-100%,Active
275203,56611,869776,1127,For Retrieving Diagnostic Results,,76-100%,Active
275204,56611,869776,1137,Bill Payment,,,Consumer Active
275205,56611,869776,1135,Pre-Registration,,,Consumer Active
275196,56611,869777,1130,For Clinical Documentation Charting,,51-75%,Active
275197,56611,869777,1129,For Electronic Signatures,,76-100%,Active
275198,56611,869777,1128,For Entering Orders,,76-100%,Active
275199,56611,869777,1127,For Retrieving Diagnostic Results,,76-100%,Active
264652,56611,869777,1135,Pre-Registration,,,Consumer Active
264653,56611,869777,1136,Scheduling,,,Consumer Active
264654,56611,869777,1137,Bill Payment,,,Consumer Active
264655,56611,869777,1138,Access to Diagnostic Tests,,,Consumer Active
264656,56611,869777,1139,Personal Health Record (PHR),,,Consumer Active
264657,56611,869778,1127,For Retrieving Diagnostic Results,,76-100%,Active
264658,56611,869778,1128,For Entering Orders,,76-100%,Active
264659,56611,869778,1129,For Electronic Signatures,,76-100%,Active
264660,56611,869778,1130,For Clinical Documentation Charting,,76-100%,Active
264661,56611,869778,1135,Pre-Registration,,,Consumer Active
264662,56611,869778,1136,Scheduling,,,Consumer Active
264663,56611,869778,1137,Bill Payment,,,Consumer Active
264664,56611,869778,1138,Access to Diagnostic Tests,,,Consumer Active
264665,56611,869778,1139,Personal Health Record (PHR),,,Consumer Active
264666,56611,869779,1127,For Retrieving Diagnostic Results,,76-100%,Active
264667,56611,869779,1128,For Entering Orders,,76-100%,Active
264668,56611,869779,1129,For Electronic Signatures,,76-100%,Active
264669,56611,869779,1130,For Clinical Documentation Charting,,51-75%,Active
264670,56611,869779,1135,Pre-Registration,,,Consumer Active
264671,56611,869779,1136,Scheduling,,,Consumer Active
264672,56611,869779,1137,Bill Payment,,,Consumer Active
264673,56611,869779,1138,Access to Diagnostic Tests,,,Consumer Active
264674,56611,869779,1139,Personal Health Record (PHR),,,Consumer Active
264675,56611,869780,1127,For Retrieving Diagnostic Results,,76-100%,Active
264676,56611,869780,1128,For Entering Orders,,76-100%,Active
264677,56611,869780,1129,For Electronic Signatures,,76-100%,Active
264678,56611,869780,1130,For Clinical Documentation Charting,,51-75%,Active
264679,56611,869780,1135,Pre-Registration,,,Consumer Active
264680,56611,869780,1136,Scheduling,,,Consumer Active
264681,56611,869780,1137,Bill Payment,,,Consumer Active
264682,56611,869780,1138,Access to Diagnostic Tests,,,Consumer Active
264683,56611,869780,1139,Personal Health Record (PHR),,,Consumer Active
264684,56611,869781,1127,For Retrieving Diagnostic Results,,76-100%,Active
264685,56611,869781,1128,For Entering Orders,,76-100%,Active
264686,56611,869781,1129,For Electronic Signatures,,76-100%,Active
264687,56611,869781,1130,For Clinical Documentation Charting,,76-100%,Active
264688,56611,869781,1135,Pre-Registration,,,Consumer Active
264689,56611,869781,1136,Scheduling,,,Consumer Active
264690,56611,869781,1137,Bill Payment,,,Consumer Active
264691,56611,869781,1138,Access to Diagnostic Tests,,,Consumer Active
264692,56611,869781,1139,Personal Health Record (PHR),,,Consumer Active
268292,56612,869858,1129,For Electronic Signatures,,26-50%,Active
268293,56612,869858,1127,For Retrieving Diagnostic Results,,51-75%,Active
268294,56612,869858,1139,Personal Health Record (PHR),,,Consumer Active
268295,56612,869858,1138,Access to Diagnostic Tests,,,Consumer Active
268296,56612,869858,1137,Bill Payment,,,Consumer Active
268297,56612,869858,1136,Scheduling,,,Consumer Active
264699,56613,869887,1127,For Retrieving Diagnostic Results,,76-100%,Active
264700,56613,869887,1128,For Entering Orders,,76-100%,Active
264701,56613,869887,1129,For Electronic Signatures,,76-100%,Active
264702,56613,869887,1130,For Clinical Documentation Charting,,76-100%,Active
264703,56613,869887,1135,Pre-Registration,,,Consumer Active
264704,56613,869887,1136,Scheduling,,,Consumer Active
264705,56613,869887,1137,Bill Payment,,,Consumer Active
264706,56613,869887,1138,Access to Diagnostic Tests,,,Consumer Active
264707,56613,869887,1139,Personal Health Record (PHR),,,Consumer Active
264708,56614,869926,1128,For Entering Orders,,26-50%,Active
264709,56614,869926,1129,For Electronic Signatures,,26-50%,Active
264710,56614,869926,1136,Scheduling,,,Consumer Active
264711,56614,869926,1137,Bill Payment,,,Consumer Active
264712,56614,869926,1138,Access to Diagnostic Tests,,,Consumer Active
264713,56614,869926,1139,Personal Health Record (PHR),,,Consumer Active
264716,56614,869927,1137,Bill Payment,,,Consumer Active
264717,56614,869927,1138,Access to Diagnostic Tests,,,Consumer Active
264718,56614,869927,1139,Personal Health Record (PHR),,,Consumer Active
268134,56614,869927,1129,For Electronic Signatures,,26-50%,Active
268135,56614,869927,1128,For Entering Orders,,26-50%,Active
264719,56614,869928,1128,For Entering Orders,,26-50%,Active
264720,56614,869928,1129,For Electronic Signatures,,26-50%,Active
264721,56614,869928,1136,Scheduling,,,Consumer Active
264722,56614,869928,1137,Bill Payment,,,Consumer Active
264723,56614,869928,1138,Access to Diagnostic Tests,,,Consumer Active
264724,56614,869928,1139,Personal Health Record (PHR),,,Consumer Active
264725,56615,869969,1127,For Retrieving Diagnostic Results,,76-100%,Active
264726,56615,869969,1128,For Entering Orders,,76-100%,Active
264727,56615,869969,1129,For Electronic Signatures,,76-100%,Active
264728,56615,869969,1130,For Clinical Documentation Charting,,76-100%,Active
264729,56615,869969,1135,Pre-Registration,,,Consumer Active
264730,56615,869969,1136,Scheduling,,,Consumer Active
264731,56615,869969,1137,Bill Payment,,,Consumer Active
264732,56615,869969,1138,Access to Diagnostic Tests,,,Consumer Active
264733,56615,869969,1139,Personal Health Record (PHR),,,Consumer Active
264734,56615,869970,1127,For Retrieving Diagnostic Results,,76-100%,Active
264735,56615,869970,1128,For Entering Orders,,76-100%,Active
264736,56615,869970,1129,For Electronic Signatures,,76-100%,Active
264737,56615,869970,1130,For Clinical Documentation Charting,,76-100%,Active
264738,56615,869970,1135,Pre-Registration,,,Consumer Active
264739,56615,869970,1136,Scheduling,,,Consumer Active
264740,56615,869970,1137,Bill Payment,,,Consumer Active
264741,56615,869970,1138,Access to Diagnostic Tests,,,Consumer Active
264742,56615,869970,1139,Personal Health Record (PHR),,,Consumer Active
264743,56616,869990,1127,For Retrieving Diagnostic Results,,51-75%,Active
264744,56616,869990,1128,For Entering Orders,,51-75%,Active
264745,56616,869990,1129,For Electronic Signatures,,51-75%,Active
264746,56616,869990,1130,For Clinical Documentation Charting,,26-50%,Active
264747,56616,869990,1136,Scheduling,,,Consumer Active
264748,56616,869990,1137,Bill Payment,,,Consumer Active
264749,56616,869990,1138,Access to Diagnostic Tests,,,Consumer Active
264750,56616,869990,1139,Personal Health Record (PHR),,,Consumer Active
264751,56616,869991,1127,For Retrieving Diagnostic Results,,76-100%,Active
264752,56616,869991,1128,For Entering Orders,,76-100%,Active
264753,56616,869991,1129,For Electronic Signatures,,76-100%,Active
264754,56616,869991,1130,For Clinical Documentation Charting,,26-50%,Active
264755,56616,869991,1136,Scheduling,,,Consumer Active
264756,56616,869991,1137,Bill Payment,,,Consumer Active
264757,56616,869991,1138,Access to Diagnostic Tests,,,Consumer Active
264758,56616,869991,1139,Personal Health Record (PHR),,,Consumer Active
264759,56616,869992,1127,For Retrieving Diagnostic Results,,76-100%,Active
264760,56616,869992,1128,For Entering Orders,,76-100%,Active
264761,56616,869992,1129,For Electronic Signatures,,76-100%,Active
264762,56616,869992,1130,For Clinical Documentation Charting,,76-100%,Active
264763,56616,869992,1136,Scheduling,,,Consumer Active
264764,56616,869992,1137,Bill Payment,,,Consumer Active
264765,56616,869992,1138,Access to Diagnostic Tests,,,Consumer Active
264766,56616,869992,1139,Personal Health Record (PHR),,,Consumer Active
264767,56616,869993,1127,For Retrieving Diagnostic Results,,76-100%,Active
264768,56616,869993,1128,For Entering Orders,,51-75%,Active
264769,56616,869993,1129,For Electronic Signatures,,76-100%,Active
264770,56616,869993,1130,For Clinical Documentation Charting,,26-50%,Active
264771,56616,869993,1136,Scheduling,,,Consumer Active
264772,56616,869993,1137,Bill Payment,,,Consumer Active
264773,56616,869993,1138,Access to Diagnostic Tests,,,Consumer Active
264774,56616,869993,1139,Personal Health Record (PHR),,,Consumer Active
264775,56617,870046,1127,For Retrieving Diagnostic Results,,76-100%,Active
264776,56617,870046,1128,For Entering Orders,,26-50%,Active
264777,56617,870046,1129,For Electronic Signatures,,76-100%,Active
264778,56617,870046,1130,For Clinical Documentation Charting,,51-75%,Active
264779,56617,870046,1135,Pre-Registration,,,Consumer Active
264780,56617,870046,1137,Bill Payment,,,Consumer Active
264781,56617,870046,1138,Access to Diagnostic Tests,,,Consumer Active
264782,56617,870046,1139,Personal Health Record (PHR),,,Consumer Active
271609,56618,870059,1130,For Clinical Documentation Charting,,76-100%,Active
271610,56618,870059,1129,For Electronic Signatures,,76-100%,Active
271611,56618,870059,1128,For Entering Orders,,76-100%,Active
271612,56618,870059,1127,For Retrieving Diagnostic Results,,76-100%,Active
271613,56618,870059,1139,Personal Health Record (PHR),,,Consumer Active
271614,56618,870059,1138,Access to Diagnostic Tests,,,Consumer Active
271615,56618,870059,1137,Bill Payment,,,Consumer Active
271616,56618,870059,1136,Scheduling,,,Consumer Active
271617,56618,870059,1135,Pre-Registration,,,Consumer Active
271600,56618,870060,1130,For Clinical Documentation Charting,,76-100%,Active
271601,56618,870060,1129,For Electronic Signatures,,76-100%,Active
271602,56618,870060,1128,For Entering Orders,,76-100%,Active
271603,56618,870060,1127,For Retrieving Diagnostic Results,,76-100%,Active
271604,56618,870060,1139,Personal Health Record (PHR),,,Consumer Active
271605,56618,870060,1138,Access to Diagnostic Tests,,,Consumer Active
271606,56618,870060,1137,Bill Payment,,,Consumer Active
271607,56618,870060,1136,Scheduling,,,Consumer Active
271608,56618,870060,1135,Pre-Registration,,,Consumer Active
264801,56619,870070,1127,For Retrieving Diagnostic Results,,76-100%,Active
264802,56619,870070,1128,For Entering Orders,,76-100%,Active
264803,56619,870070,1130,For Clinical Documentation Charting,,76-100%,Active
264804,56619,870070,1135,Pre-Registration,,,Consumer Active
264805,56619,870070,1136,Scheduling,,,Consumer Active
264806,56619,870070,1137,Bill Payment,,,Consumer Active
264807,56619,870070,1138,Access to Diagnostic Tests,,,Consumer Active
264808,56619,870071,1127,For Retrieving Diagnostic Results,,51-75%,Active
264809,56619,870071,1128,For Entering Orders,,,Active
264810,56619,870071,1129,For Electronic Signatures,,51-75%,Active
264811,56619,870071,1135,Pre-Registration,,,Consumer Active
264812,56619,870071,1137,Bill Payment,,,Consumer Active
264813,56620,870111,1127,For Retrieving Diagnostic Results,,76-100%,Active
264814,56620,870111,1129,For Electronic Signatures,,76-100%,Active
264815,56620,870111,1130,For Clinical Documentation Charting,,1-25%,Active
264816,56620,870111,1135,Pre-Registration,,,Consumer Active
264817,56620,870111,1136,Scheduling,,,Consumer Active
264818,56620,870111,1137,Bill Payment,,,Consumer Active
264819,56620,870111,1138,Access to Diagnostic Tests,,,Consumer Active
264826,56622,870176,1138,Access to Diagnostic Tests,,,Consumer Active
264827,56622,870176,1139,Personal Health Record (PHR),,,Consumer Active
264828,56622,870177,1127,For Retrieving Diagnostic Results,,76-100%,Active
264829,56622,870177,1128,For Entering Orders,,76-100%,Active
264830,56622,870177,1130,For Clinical Documentation Charting,,76-100%,Active
264831,56622,870177,1138,Access to Diagnostic Tests,,,Consumer Active
264832,56622,870177,1139,Personal Health Record (PHR),,,Consumer Active
264833,56622,870178,1138,Access to Diagnostic Tests,,,Consumer Active
264834,56622,870178,1139,Personal Health Record (PHR),,,Consumer Active
284002,56622,870179,1130,For Clinical Documentation Charting,,76-100%,Active
284003,56622,870179,1129,For Electronic Signatures,,76-100%,Active
284004,56622,870179,1128,For Entering Orders,,76-100%,Active
284005,56622,870179,1127,For Retrieving Diagnostic Results,,76-100%,Active
284006,56622,870179,1139,Personal Health Record (PHR),,,Consumer Active
284007,56622,870179,1138,Access to Diagnostic Tests,,,Consumer Active
276642,56623,870229,1127,For Retrieving Diagnostic Results,,,Active
276643,56623,870229,1139,Personal Health Record (PHR),,,Consumer Active
276644,56623,870229,1138,Access to Diagnostic Tests,,,Consumer Active
276645,56623,870229,1137,Bill Payment,,,Consumer Active
276620,56623,870230,1127,For Retrieving Diagnostic Results,,,Active
276621,56623,870230,1139,Personal Health Record (PHR),,,Consumer Active
276622,56623,870230,1138,Access to Diagnostic Tests,,,Consumer Active
276623,56623,870230,1137,Bill Payment,,,Consumer Active
276617,56623,870231,1139,Personal Health Record (PHR),,,Consumer Active
276618,56623,870231,1138,Access to Diagnostic Tests,,,Consumer Active
276619,56623,870231,1137,Bill Payment,,,Consumer Active
276630,56623,870232,1129,For Electronic Signatures,,1-25%,Active
276631,56623,870232,1128,For Entering Orders,,1-25%,Active
276632,56623,870232,1127,For Retrieving Diagnostic Results,,51-75%,Active
276633,56623,870232,1139,Personal Health Record (PHR),,,Consumer Active
276634,56623,870232,1138,Access to Diagnostic Tests,,,Consumer Active
276635,56623,870232,1137,Bill Payment,,,Consumer Active
276636,56623,870232,1136,Scheduling,,,Consumer Active
276637,56623,870233,1128,For Entering Orders,,,Active
276638,56623,870233,1127,For Retrieving Diagnostic Results,,,Active
276639,56623,870233,1139,Personal Health Record (PHR),,,Consumer Active
276640,56623,870233,1138,Access to Diagnostic Tests,,,Consumer Active
276641,56623,870233,1137,Bill Payment,,,Consumer Active
276606,56623,870234,1139,Personal Health Record (PHR),,,Consumer Active
276607,56623,870234,1138,Access to Diagnostic Tests,,,Consumer Active
276608,56623,870234,1137,Bill Payment,,,Consumer Active
276626,56623,870235,1128,For Entering Orders,,26-50%,Active
276627,56623,870235,1139,Personal Health Record (PHR),,,Consumer Active
276628,56623,870235,1138,Access to Diagnostic Tests,,,Consumer Active
276629,56623,870235,1137,Bill Payment,,,Consumer Active
276624,56623,870236,1139,Personal Health Record (PHR),,,Consumer Active
276625,56623,870236,1136,Scheduling,,,Consumer Active
276609,56623,870237,1130,For Clinical Documentation Charting,,76-100%,Active
276610,56623,870237,1129,For Electronic Signatures,,76-100%,Active
276611,56623,870237,1128,For Entering Orders,,76-100%,Active
276612,56623,870237,1127,For Retrieving Diagnostic Results,,76-100%,Active
276613,56623,870237,1139,Personal Health Record (PHR),,,Consumer Active
276614,56623,870237,1138,Access to Diagnostic Tests,,,Consumer Active
276615,56623,870237,1137,Bill Payment,,,Consumer Active
276616,56623,870237,1136,Scheduling,,,Consumer Active
264888,56625,870356,1128,For Entering Orders,,,Active
264889,56625,870356,1129,For Electronic Signatures,,,Active
264890,56625,870356,1137,Bill Payment,,,Consumer Active
264891,56625,870356,1138,Access to Diagnostic Tests,,,Consumer Active
264892,56625,870356,1139,Personal Health Record (PHR),,,Consumer Active
264897,56626,870360,1137,Bill Payment,,,Consumer Active
269375,56627,870375,1130,For Clinical Documentation Charting,,76-100%,Active
269376,56627,870375,1129,For Electronic Signatures,,76-100%,Active
269377,56627,870375,1128,For Entering Orders,,76-100%,Active
269378,56627,870375,1127,For Retrieving Diagnostic Results,,76-100%,Active
269379,56627,870375,1139,Personal Health Record (PHR),,,Consumer Active
269380,56627,870375,1138,Access to Diagnostic Tests,,,Consumer Active
269381,56627,870375,1137,Bill Payment,,,Consumer Active
274607,56628,870390,1130,For Clinical Documentation Charting,,1-25%,Active
274608,56628,870390,1129,For Electronic Signatures,,76-100%,Active
274609,56628,870390,1128,For Entering Orders,,26-50%,Active
274610,56628,870390,1127,For Retrieving Diagnostic Results,,76-100%,Active
274611,56628,870390,1139,Personal Health Record (PHR),,,Consumer Active
274612,56628,870390,1137,Bill Payment,,,Consumer Active
274613,56628,870390,1136,Scheduling,,,Consumer Active
264912,56629,870395,1127,For Retrieving Diagnostic Results,,51-75%,Active
264913,56629,870396,1127,For Retrieving Diagnostic Results,,51-75%,Active
264914,56629,870397,1127,For Retrieving Diagnostic Results,,51-75%,Active
264915,56630,870438,1127,For Retrieving Diagnostic Results,,51-75%,Active
264916,56630,870438,1128,For Entering Orders,,51-75%,Active
264917,56630,870438,1129,For Electronic Signatures,,51-75%,Active
264918,56630,870438,1130,For Clinical Documentation Charting,,51-75%,Active
264919,56630,870438,1135,Pre-Registration,,,Consumer Active
264920,56630,870438,1136,Scheduling,,,Consumer Active
264921,56630,870438,1137,Bill Payment,,,Consumer Active
264922,56630,870438,1138,Access to Diagnostic Tests,,,Consumer Active
264923,56630,870438,1139,Personal Health Record (PHR),,,Consumer Active
278613,56631,870443,1139,Personal Health Record (PHR),,,Consumer Active
278614,56631,870443,1138,Access to Diagnostic Tests,,,Consumer Active
278615,56631,870443,1137,Bill Payment,,,Consumer Active
278616,56631,870443,1136,Scheduling,,,Consumer Active
278617,56631,870443,1135,Pre-Registration,,,Consumer Active
268235,56640,870532,1130,For Clinical Documentation Charting,,76-100%,Active
268236,56640,870532,1129,For Electronic Signatures,,76-100%,Active
268237,56640,870532,1128,For Entering Orders,,76-100%,Active
268238,56640,870532,1127,For Retrieving Diagnostic Results,,76-100%,Active
268239,56640,870532,1139,Personal Health Record (PHR),,,Consumer Active
268240,56640,870532,1138,Access to Diagnostic Tests,,,Consumer Active
264944,56641,870549,1127,For Retrieving Diagnostic Results,,76-100%,Active
264945,56641,870549,1128,For Entering Orders,,76-100%,Active
264946,56641,870549,1129,For Electronic Signatures,,76-100%,Active
264947,56641,870549,1130,For Clinical Documentation Charting,,1-25%,Active
264948,56641,870549,1135,Pre-Registration,,,Consumer Active
264949,56641,870549,1136,Scheduling,,,Consumer Active
264950,56641,870549,1137,Bill Payment,,,Consumer Active
264951,56641,870549,1138,Access to Diagnostic Tests,,,Consumer Active
267753,56642,870579,1130,For Clinical Documentation Charting,,76-100%,Active
267754,56642,870579,1129,For Electronic Signatures,,76-100%,Active
267755,56642,870579,1128,For Entering Orders,,76-100%,Active
267756,56642,870579,1127,For Retrieving Diagnostic Results,,76-100%,Active
267757,56642,870579,1139,Personal Health Record (PHR),,,Consumer Active
267758,56642,870579,1138,Access to Diagnostic Tests,,,Consumer Active
267759,56642,870579,1136,Scheduling,,,Consumer Active
267760,56642,870579,1135,Pre-Registration,,,Consumer Active
268324,56643,870598,1137,Bill Payment,,,Consumer Active
264961,56644,870610,1127,For Retrieving Diagnostic Results,,,Active
264962,56644,870610,1128,For Entering Orders,,,Active
